x,n300_reference,n799_pre_drift1,n900_post_drift1,n1499_pre_drift2,n1600_post_drift2,n2199_pre_drift3,n2400_post_drift3_200,n2999_final
0.07017543859649145,0.4977888836455484,0.3169529121715679,0.3841051206791634,0.2053823928465487,0.2234091609000729,0.1730624396597676,0.17933993548040736,0.08459051841527881
0.10526315789473628,0.5103601611068773,0.39640339999720575,0.4409423715203843,0.2418823910354308,0.2538115759452485,0.2133587110062853,0.24212441432267767,0.1147891184938976
0.140350877192982,0.5156263278683281,0.4816568624941583,0.484768039571564,0.275765875705469,0.2763125338879297,0.24449204696143684,0.2814138710158226,0.15403036118169153
0.17543859649122773,0.5129474159847168,0.5579207485205925,0.5089889581910536,0.30293715400590204,0.28971159818359915,0.2597970737491294,0.2873715892436297,0.1918994103802388
0.21052631578947345,0.5024528373897242,0.6114718879362385,0.5104859563249605,0.32054204936722175,0.2946354176413582,0.2574805424625852,0.26112717289424103,0.2177690907999943
0.24561403508771917,0.4850273097141632,0.6321781119337194,0.48996977191503804,0.3269619898485766,0.2926164099863689,0.240819255925608,0.2140121265219807,0.22420207009564141
0.2807017543859649,0.46221580714569893,0.6154259801855493,0.4516608523063806,0.3216764100167399,0.28514537067625695,0.21675043792363394,0.1634024353984156,0.20943295626602482
0.3157894736842106,0.4360560564739191,0.5630855071336744,0.4023913591664129,0.3051518025484763,0.2730692979343523,0.19335987599295223,0.12661817441376244,0.1780471357119265
0.35087719298245545,0.408855152521177,0.483313545924701,0.3503233686420042,0.27884998093124547,0.25654920756446276,0.1771415403034679,0.11499139627900315,0.13957366436753738
0.3859649122807012,0.38293343024258253,0.38920827212256404,0.3035303161570042,0.2453415427286951,0.23556475586210446,0.1709737882638811,0.13015006310863447,0.10542923920808461
0.4210526315789469,0.3603630172361951,0.2965392951395744,0.26869268693235465,0.2084068698792968,0.21073067152282274,0.1735018664299638,0.1637943269476082,0.08523539520939503
0.4561403508771926,0.34272992595895374,0.22095181010335332,0.25011731397223064,0.17295003086160463,0.1840501056869845,0.18011688287653177,0.20102317048910218,0.08376822007120904
0.49122807017543835,0.3309468443534777,0.1751460172867996,0.24921443252187767,0.14456921982517293,0.15922203317382666,0.18514751780153949,0.22602254110826955,0.0995945823906479
0.5263157894736841,0.3251389998448382,0.16654479267790886,0.26447524351218826,0.12872355662227433,0.14125171092324368,0.1844330087007579,0.22808359399040606,0.1258634798298987
0.5614035087719298,0.3246180088735627,0.19588006506454247,0.2919039374455531,0.12958443012404508,0.1353473221712336,0.17728685993113513,0.20577989156463428,0.1529571303837065
0.5964912280701755,0.32794921014034606,0.2569658331730809,0.3257881609033862,0.14881264686832646,0.14534972833640564,0.16705670873014317,0.1677543617797643,0.17203579279712589
0.6315789473684212,0.3331075991865241,0.33771251839161376,0.35965141475281825,0.18460556265351885,0.17214979597897473,0.15998049271898396,0.12974619290665113,0.1781788825891465
0.6666666666666661,0.33770727530952893,0.422212296265266,0.38722332812350657,0.2313664533424455,0.21262621108372884,0.16266830171629565,0.10882345061803878,0.17196230587007383
0.7017543859649118,0.3392804506263064,0.49352951285579394,0.4032855663177769,0.2802428161702891,0.25954956045179595,0.17908389373106015,0.11681609491345012,0.158880299351117
0.7368421052631575,0.335575622812853,0.5367003441739127,0.4042932905250656,0.3205767790619888,0.30265874402599624,0.2081598245474342,0.1553000418507156,0.1468224681545244
0.7719298245614032,0.3248413114429205,0.5414055907063805,0.3887228185888086,0.34205802303230254,0.3307845774090617,0.24304535204227432,0.2140244413371452,0.1425633743611942
0.807017543859649,0.30606229471989554,0.5038375236928389,0.3571439006428477,0.3371374311596715,0.33456603620298897,0.27247922680813474,0.2735377719943427,0.14863306919080543
0.8421052631578947,0.27911963574046483,0.42742571117843775,0.3120511226375345,0.303119788284794,0.3090762226609304,0.2840543018137936,0.311326951228516,0.16184545357584945
0.8771929824561404,0.24485359063933945,0.32229144352271993,0.2575091569582996,0.24335849261981993,0.25562380404066387,0.26843705014117586,0.3095250003311444,0.17417928342518663
0.9122807017543852,0.20501896345450216,0.20352833126163603,0.1986714815358343,0.1671398785175022,0.18215046530694584,0.22316956704272906,0.261604896580804,0.1758283160656017
