Q,k,gamma,warmup,tau,confirmation_steps,N,n_detected_mean,n_detected_std,n_detected_count,tpr_mean,tpr_std,tpr_count,total_alarms_mean,total_alarms_std,total_alarms_count,unmatched_alarms_mean,unmatched_alarms_std,unmatched_alarms_count,delay_mean_mean,delay_mean_std,delay_mean_count,delay_median_mean,delay_median_std,delay_median_count,max_ise_mean,max_ise_std,max_ise_count,mean_background_ise_mean,mean_background_ise_std,mean_background_ise_count
0.5,3.0,1.0,300,0.08,7,20000,10.0,0.0,2,0.9090909090909091,0.0,2,19.5,0.7071067811865476,2,9.5,0.7071067811865476,2,382.7,17.96051224213829,2,293.0,74.95331880577403,2,0.11516071030761957,0.006196459571015249,2,0.03512208681837434,0.0008143225216052019,2
0.3,3.0,1.0,300,0.08,7,20000,9.0,1.4142135623730951,2,0.8181818181818181,0.128564869306645,2,13.0,0.0,2,4.0,1.4142135623730951,2,928.225,284.92867747911936,2,603.75,98.64139597552338,2,0.16431416412872313,0.002168678710018276,2,0.03181751423273014,0.0030416404736096736,2
