Q,k,gamma,warmup,tau,confirmation_steps,N,n_detected_mean,n_detected_std,n_detected_count,tpr_mean,tpr_std,tpr_count,total_alarms_mean,total_alarms_std,total_alarms_count,unmatched_alarms_mean,unmatched_alarms_std,unmatched_alarms_count,delay_mean_mean,delay_mean_std,delay_mean_count,delay_median_mean,delay_median_std,delay_median_count,max_ise_mean,max_ise_std,max_ise_count,mean_background_ise_mean,mean_background_ise_std,mean_background_ise_count
0.5,3.0,1.0,300,0.08,7,20000,10.0,0.0,2,0.9090909090909092,0.0,2,19.5,0.7071067811865476,2,9.5,0.7071067811865476,2,382.7,17.96051224213829,2,293.0,74.95331880577403,2,0.11516071030761954,0.006196459571015224,2,0.0351220868183743,0.0008143225216052485,2
0.3,3.0,1.0,300,0.08,7,20000,9.0,1.4142135623730951,2,0.8181818181818182,0.12856486930664504,2,13.0,0.0,2,4.0,1.4142135623730951,2,928.225,284.92867747911936,2,603.75,98.64139597552338,2,0.1643141641287231,0.0021686787100182467,2,0.0318175142327301,0.0030416404736097248,2
