x,n300_reference,n799_pre_drift1,n900_post_drift1,n1000_post_drift1_200,n1499_pre_drift2,n1600_post_drift2,n1700_post_drift2_200,n2199_pre_drift3,n2300_post_drift3,n2400_post_drift3_200,n2999_pre_drift4,n3100_post_drift4,n3200_post_drift4_200,n3999_pre_drift5,n4100_post_drift5,n4200_post_drift5_200,n4999_pre_drift6,n5100_post_drift6,n5200_post_drift6_200,n5999_pre_drift7,n6100_post_drift7,n6200_post_drift7_200,n6999_pre_drift8,n7100_post_drift8,n7200_post_drift8_200,n9999_final
7.333333333333332,0.20722819654540242,0.15216763685398757,0.04119190128725548,0.055485890539884175,-0.1005689620076109,-0.10052175411842193,-0.12659349065479397,0.06246155798295375,0.05990653306297074,0.08376625239715352,0.1819331996454454,0.13461913606941872,0.09648426534681355,0.150879700678631,0.1151963558788977,0.11703115926742448,0.018307960654852407,0.042165392923576975,0.04609444904871772,-0.045640844808458196,-0.05878298994285758,-0.0753027256330436,-0.15178206992383295,-0.13717068600173385,-0.13535872669124008,-0.2249727062843509
7.368421052631579,0.20865470891729804,0.17064425019303225,0.03595378962069773,0.030066631867870605,-0.07048697074887245,-0.06869990823913301,-0.0680195429659469,0.07167644185030962,0.07139427083263444,0.12078198070672234,0.25305804794191583,0.2343000720800373,0.1837471513759673,0.16698656436057507,0.13676905962429256,0.11069464872721566,0.12035269540555708,0.15186694924033925,0.17092359465439816,0.0286062232750786,0.03142688299333246,0.02979357970031311,-0.07557035490070191,-0.08184778124881031,-0.06577378669939048,-0.10513414196936384
7.403508771929824,0.19781191762465358,0.18025275965354548,0.0396380872239171,0.012808267419299413,-0.017829114837338816,-0.014541189274236477,0.012353008508904917,0.0684039464103298,0.07014798559718843,0.13099237468406721,0.2572383819354766,0.2726484094676217,0.2261764986669089,0.13923586471490662,0.1256489714321986,0.0814298078691689,0.1906011518745735,0.21544090917728773,0.24071633704630566,0.11135108386412504,0.12840419173567344,0.14211576789503783,0.05964115399729597,0.035505128297904615,0.05706920266022899,0.08437863869561907
7.43859649122807,0.17598417726840743,0.1796796951732048,0.051649966163831273,0.006382048227788553,0.046954913024357156,0.05122997496417141,0.09770358840165756,0.05645496712897076,0.059244647608023344,0.11420385162617777,0.19625251359313148,0.2400352317882895,0.21265751991740983,0.08154156307916743,0.08921655723745595,0.043706278971366364,0.2020331648720472,0.20874244934690286,0.22852912746775508,0.1684362072706535,0.19100136377390176,0.21288131782907227,0.19260722024129856,0.16286483169359256,0.17810849693034256,0.24364478247018356
7.473684210526315,0.1450184982040093,0.16800844794295594,0.06924495029038971,0.011016772561836252,0.11099689774292064,0.11553170348370766,0.17038564627488598,0.04176781678251093,0.044188899288451614,0.07755519302824197,0.09078635504808083,0.147795751855291,0.14808412011115818,0.015297028611893141,0.04067637276966457,0.011260986768543056,0.14900528681243858,0.13413302798997584,0.13921303222364229,0.17211730117869017,0.18881680600573744,0.20768272684686467,0.2568538552177423,0.2366296096767639,0.2370421496778815,0.2880296237821058
7.508771929824562,0.10718701407434696,0.1449377986849942,0.08804005890346922,0.024541582994334663,0.16151416778254088,0.16548692197918202,0.21553876139401956,0.03025744447301614,0.030910081528319734,0.03303974074365992,-0.026334790724100422,0.024520319169733816,0.05182764569135649,-0.038333217600633615,-0.00550234769661764,-0.0076649270475283755,0.05000886933299781,0.01969364597419964,0.007484445907081798,0.11451714436919125,0.11691772602642689,0.12316388628461278,0.21391226737270863,0.21339670505343253,0.19836902036691995,0.19345500908604724
7.5438596491228065,0.06503313741308905,0.11097354252251757,0.10280662431950136,0.04282690764307899,0.18820575177990945,0.19086226112175608,0.22398503991157062,0.025783127735626868,0.023748688237631085,-0.006220130584551745,-0.12028249238005537,-0.09275060392252722,-0.04799281651284952,-0.06514470955208758,-0.03778769432583913,-0.012093712136129371,-0.05906911241981061,-0.09176040441067838,-0.11604694740543332,0.013293609042746006,3.726390469210861e-05,-0.009599137432401574,0.07459074782330963,0.09382495591125593,0.07105483445196961,0.008194388691620397
7.578947368421051,0.021211325430685334,0.06755467268789697,0.1084142338009671,0.06054674412403651,0.1851012999174141,0.18592985379825916,0.1938544467175653,0.02884959589631421,0.024038410884875863,-0.029851296359984188,-0.16464043330871125,-0.16974771249794027,-0.12278552106408379,-0.06152924469752904,-0.05026539151888795,-0.00687950405687035,-0.13860469337204984,-0.1594100102604961,-0.18509633484998916,-0.09377909808722557,-0.1163203788143544,-0.13715695221883686,-0.10301551441765622,-0.07409094338169409,-0.09262384257175203,-0.17408436173541197
7.614035087719298,-0.021669962753674513,0.017082530174680102,0.1007744642794752,0.0721378234007392,0.15154862393697435,0.1504290543423446,0.1306729074494528,0.03641994941539506,0.029692776808607713,-0.033160500848102445,-0.14901851731136403,-0.18523185092772332,-0.15189918313439096,-0.034181124579608146,-0.043300631317258025,0.0008101433155520317,-0.1604264040868238,-0.160168343353343,-0.17587463995173883,-0.1637015395299448,-0.18454990323033343,-0.20629496450773538,-0.23893225726668796,-0.21523314661986817,-0.21960533556132472,-0.2641442706722005
7.649122807017543,-0.06119341277300854,-0.037166394273530565,0.07763544157945726,0.07280304131359157,0.09220205044899563,0.08949008970571684,0.04597578195216613,0.042883068084381346,0.035900768573070174,-0.018313899048555186,-0.08169827129265864,-0.13722844337721388,-0.12870783272064812,0.003527589310541146,-0.022385254449905263,0.005270713178621251,-0.11853232202429714,-0.09718300625970996,-0.09589825566933936,-0.1665381150972506,-0.17547793109375132,-0.18733576198870563,-0.268674539974535,-0.26228194013618694,-0.24992779958504152,-0.22247474054898028
7.684210526315789,-0.09525871547168596,-0.09124749250687983,0.03910269526427955,0.05940160256718848,0.01606497977529006,0.012582573778368258,-0.04519290093789087,0.041880531452563485,0.03671209371609858,0.006527981315003033,0.013337297961247652,-0.04340330555971601,-0.06256318398852938,0.03683899880365913,0.004131019471974924,0.004587415164673356,-0.031147108689970227,0.0021077812797916234,0.019898698069854618,-0.09912036337112382,-0.0916929860078022,-0.08771295014261593,-0.17480081752048315,-0.18880236932028405,-0.16596645571509727,-0.07657587128198934
7.719298245614034,-0.12218338819754054,-0.1408613132236795,-0.012195929571975989,0.03108681578389346,-0.06519061835646023,-0.06827043416672361,-0.12732845444069193,0.028452020541231818,0.027039656345627175,0.02983506833853106,0.10397114927790382,0.06448884705023666,0.023992037585360185,0.054548559205300995,0.027563407485794493,0.0006436978217803507,0.06658979122063624,0.09731995847225375,0.12383301253432002,0.012180083223693867,0.032481255631548224,0.050447001163601214,0.0028788287659896328,-0.02413163826001258,-0.002679439597412979,0.09696186718599482
7.754385964912281,-0.14077463947474178,-0.18174361729453742,-0.07133004509171526,-0.01040875831633152,-0.139287670618224,-0.14064989034094266,-0.18741614360672978,0.0008688090727754158,0.0044912762271556925,0.04032003330657396,0.15977995919760424,0.15038101311591284,0.1019682452002856,0.05197519263668666,0.0409602457359536,-0.0029077014280338154,0.13630586960210764,0.15110862472584738,0.17468683303901564,0.12136643611325137,0.1447635601669157,0.16794629396876642,0.18406387153688208,0.15799856927618655,0.1667622704215108,0.21378014624719763
7.789473684210526,-0.15037026902009765,-0.21009037226081312,-0.1316432295537481,-0.06088808410674864,-0.1954031726915419,-0.19385977648033254,-0.21719966915887426,-0.0383874492981095,-0.029507741408198077,0.0304995652824874,0.16118613631921827,0.18494486319043513,0.1446757717414504,0.03127758066480981,0.040349208171420195,-0.0034855901070999992,0.15100927964857153,0.14335354321955668,0.15360510601324148,0.18161515703590111,0.1967682103009893,0.21377644593974382,0.2844309996229127,0.27261517551050635,0.26389189249383393,0.22343479648445694
7.8245614035087705,-0.15084846121573792,-0.22296872537320278,-0.1856066308972992,-0.11419227649255634,-0.22586265520451632,-0.2206300082187479,-0.2143596345277617,-0.08280704089954802,-0.06964271628556261,-0.000810677247695582,0.10527011805819086,0.15460528402359225,0.13590785080469653,-0.000512557143159554,0.025149801679361598,-0.0016697431572680263,0.10497367730960835,0.0780740895989718,0.07045786747855248,0.16509584469739538,0.16459743664351023,0.1670134729200216,0.2549057852999462,0.2632034210415367,0.2412924979186981,0.13031950022866196
7.859649122807017,-0.14260804954713507,-0.21866417572521857,-0.22583053085552893,-0.1630219501009347,-0.22720001559311778,-0.21812600944482097,-0.1824439293906331,-0.12318406060029195,-0.10774220162854949,-0.047781743013530706,0.006615581297507878,0.06583416425410767,0.07512904300801963,-0.03460014624090221,-0.0020328830240717993,-0.0013739802744032886,0.015252121101916614,-0.019276016983871613,-0.04143141873263438,0.0752638621664077,0.059254245798271515,0.04579347085377556,0.10517549601422593,0.1291200497628741,0.10527988332314293,-0.014434514386837074
7.894736842105262,-0.12652231719080323,-0.19691982084326745,-0.2460926863173974,-0.1999615508907454,-0.20044545647058604,-0.18813277509993254,-0.12965820139561135,-0.14977372139429618,-0.13466915466258222,-0.09885899784438189,-0.1069628286854521,-0.05654441495965737,-0.021910798360723883,-0.06331660333467735,-0.03597813143352245,-0.007882006942848192,-0.08543943862634476,-0.11256497247259731,-0.13949126065021636,-0.05384807150662807,-0.07769206786154936,-0.10049643619223492,-0.0998905142397869,-0.07266115964892009,-0.08599567744605568,-0.14255457734791396
7.9298245614035086,-0.10387059163721513,-0.15903498634264637,-0.24224029229680946,-0.21856120931737344,-0.1506514435343174,-0.1364405871502666,-0.06685066296627222,-0.1547269278576233,-0.1425925954648215,-0.13972360655732063,-0.2024822287674256,-0.17652671183929386,-0.12739332252628383,-0.0817732256497264,-0.06963495270386381,-0.024591761196073578,-0.16137760333325116,-0.16912752143932608,-0.18886854035929407,-0.17126706975768075,-0.19137353756604086,-0.21230457320438836,-0.2695155626896476,-0.25282265979365137,-0.24847999080736188,-0.20222727185858808
7.964912280701753,-0.07625274894273516,-0.10780630708023572,-0.21284027762415592,-0.2143217786122215,-0.08580008077219542,-0.07160223436982531,-0.005166723084243818,-0.13417581905718357,-0.12705685527193616,-0.15714231784172525,-0.25126415048990425,-0.25745700502592983,-0.2093224652691288,-0.08797134874788372,-0.09512100060585388,-0.050027741164240004,-0.1869439919271868,-0.1715788386752465,-0.17520869327559058,-0.2299745645677984,-0.23641251396426927,-0.24500952070329812,-0.32842635892864375,-0.33046596075172696,-0.3102989563117361,-0.17869366700674022
8.0,-0.045492249081726006,-0.04731241529985279,-0.15948739160065273,-0.18544163243315392,-0.015331736747691328,-0.0033320474917651246,0.04611872756378038,-0.08942957812311361,-0.08831294899005507,-0.14267555619651176,-0.23709427845139225,-0.27281556485851854,-0.24084255011332284,-0.08180141177221073,-0.1050035097074062,-0.07671310967403108,-0.1552104674862767,-0.12287853073672164,-0.1084162797476794,-0.20620748665404787,-0.19547434280970916,-0.18714478643994756,-0.2510735640321413,-0.27032030985074096,-0.24433243508559327,-0.09409626006313748
8.035087719298245,-0.013533482814123421,0.01743846696418815,-0.0867260035604767,-0.13321638104679262,0.051420389193210535,0.05914038319194802,0.08115977077393444,-0.026963902614721202,-0.031561266905191045,-0.09524519645548607,-0.16078864989576874,-0.21411633850581657,-0.20829137974823675,-0.06381074802832487,-0.09385839035566287,-0.0928006660901555,-0.07905627762627081,-0.043220501163221826,-0.016544443568672355,-0.10897716317981782,-0.08575003564424001,-0.06407508038441882,-0.07273188805701103,-0.09888380043939018,-0.08015654061679059,0.00937645996113513
8.07017543859649,0.01766095346055571,0.08096278295855253,-0.001593141698862927,-0.06203013315749724,0.10661550645172542,0.10846779955243238,0.09821863064765489,0.04281004897863726,0.03397310989857408,-0.021859435498050285,-0.039959375982349464,-0.09362835706506809,-0.11562944083859086,-0.034600815750711465,-0.05990638949957482,-0.08620701286028573,0.015050031982501311,0.039307474025925,0.06693926318419,0.024155733747625183,0.049149294517179844,0.0740418164103953,0.12751681189463962,0.10810977906540795,0.11008721409558335,0.09145573315639605
8.105263157894736,0.046207885471177185,0.13781066776711576,0.08715999820772596,0.02106745568953903,0.14489485662215612,0.14011200863279152,0.09940272951442435,0.10770917942587428,0.09692223980758713,0.06372768999737881,0.09584828026209295,0.05884596602449164,0.01609280088182989,0.004735815279059835,-0.006299500324101523,-0.049844385993008805,0.09764856850402906,0.10001092300275954,0.11676196436477554,0.14307456896320056,0.15806905678841102,0.1742971204431749,0.26367093393445895,0.2609385615430611,0.24511439884455744,0.12932707023886567
8.140350877192981,0.0703916008079309,0.18307635034588826,0.17006958064643707,0.10714805416152917,0.16385225110280704,0.15268455076551044,0.08960271226063352,0.15636049332571175,0.14617118617739847,0.1441078989262052,0.21319142501512917,0.2041808313720877,0.15415156342247444,0.05138561099290814,0.05849037715623888,0.014115270764181967,0.14684937540203907,0.12612414707243091,0.12463711825033741,0.205857848573577,0.2035831048900943,0.2031793107193423,0.2820779355839475,0.29716497281959886,0.27146265370713846,0.1213433845332503
8.175438596491228,0.08873866136378084,0.21285640260055805,0.23805757006094438,0.18645625838839228,0.1639670709169806,0.14770503977156912,0.07493547078474684,0.1805927481841943,0.17320463386848262,0.20229418704378743,0.28364852811952335,0.3047489423938944,0.26296941331648427,0.0995878845410075,0.12163735312135271,0.09287195553587269,0.15483765054036952,0.11945029204206839,0.09999549919958689,0.1953500820652083,0.17647779771021938,0.15922383453082556,0.18471401003868476,0.2094883265420473,0.18676732807846186,0.08103844791888976
8.210526315789473,0.10007681096895304,0.2246082759601162,0.2834901681060328,0.249591471196845,0.14807873169465757,0.1288882678539286,0.06108076966973389,0.1770848400279491,0.173860356727897,0.22576024401221037,0.2911655698646681,0.33476278893067557,0.31387216568689136,0.1403815447217195,0.16840808848642982,0.16551721907669997,0.12827323265516644,0.09270680236119704,0.06308510613822924,0.12461298575393068,0.09749394329000056,0.07108645276540139,0.02592186263758736,0.047253356535609276,0.0387669857054119,0.027791217151417393
8.24561403508772,0.1035763110055687,0.21737282019229034,0.3010662791430953,0.2886684478452077,0.12055424229302203,0.1011475039583467,0.051895021389780215,0.14790686051879456,0.1490960368994505,0.2094337758573472,0.23589076249788155,0.28722492067243555,0.2930352330953675,0.1629815926463159,0.18572268653386584,0.20901635775842392,0.0831682297498631,0.06187705366805692,0.03413378030417222,0.029316022653541926,0.0061308078109824984,-0.01740539535041538,-0.11524111162985444,-0.10867354310602877,-0.09897693517796868,-0.020280785094414885
8.280701754385964,0.09877303781820276,0.19183959849123167,0.2884292754890133,0.29830783453857534,0.0863373228467281,0.06953485112747837,0.04859773447855309,0.0998609258985004,0.1046168819405844,0.15690078278691738,0.1335892029982146,0.17558626117892287,0.205374004658733,0.15774760718627104,0.16597508281034623,0.20584965559771734,0.03699963138956218,0.038379790379081034,0.023742276842253163,-0.04912311243817504,-0.057996599058146095,-0.0679468440186962,-0.17339879007119724,-0.18527965480606357,-0.16270977011475096,-0.04957509926243128
8.31578947368421,0.08557361636970111,0.15025096600491875,0.24643139145554316,0.276330317261134,0.050065426369594386,0.038327428396124796,0.04967911254627966,0.04281355973770583,0.04948179338662391,0.07953029751692231,0.010963985903136568,0.02974109606519422,0.07327511702156939,0.11990839654208348,0.10996899821672536,0.15070289170478351,0.00166186471193909,0.02461441650508922,0.02880748730438104,-0.08188881209209989,-0.07265985790511377,-0.06463830283807112,-0.12751844205017693,-0.15201632780120578,-0.12837020586812753,-0.05231784652354252
8.350877192982455,0.06424370247978495,0.09615805896346794,0.17902397122335034,0.22406638295093106,0.01540440918375792,0.01041688149327126,0.05150637389346863,-0.012559845992023644,-0.00596054236422245,-0.006250589729285112,-0.10169823639560197,-0.11241171838648416,-0.0694802336443349,0.05265072084092244,0.027886867094047765,0.053703986487064787,-0.01987252359861636,0.014633644438403343,0.03554637913024382,-0.06442722636014364,-0.04160476858748417,-0.0195839091224154,-0.009394548187275573,-0.03415690529660977,-0.02165919242959269,-0.028331700897302105
8.3859649122807,0.035381228861417854,0.034057110577594155,0.09279275991646224,0.14624288850471082,-0.01530992520161116,-0.012917265733751765,0.04944984853619158,-0.05707813215197581,-0.05231194496542331,-0.08284592647562106,-0.1784834384367367,-0.2153968703298997,-0.18689932001127502,-0.031862386272896615,-0.06233854829811051,-0.06126310406152606,-0.032217223638016594,-0.0007925103094347033,0.027869607823780007,-0.016467841756482905,0.009279984224650994,0.034875730971296544,0.11363924710974942,0.10118052060859806,0.09612327082676951,0.012793405390703557
8.421052631578947,-0.00012302355812163213,-0.031053776028859767,-0.0038003307017374782,0.050461083995014686,-0.04110458667167376,-0.03185531829072277,0.03924085599705818,-0.0848779890883268,-0.08302706174332393,-0.13558129090483284,-0.2042713267874332,-0.2556410650497746,-0.2505025280767617,-0.11442393657562937,-0.1391364055964336,-0.16300200030735795,-0.04277126507840174,-0.027495312087069977,-0.0030769233181226624,0.029156029386295013,0.045978313721838956,0.06319866366905909,0.17296448413756915,0.17920609666587317,0.15925530658436604,0.051970694176826676
8.456140350877192,-0.04113478888454461,-0.09415027994680578,-0.10137410877191519,-0.05366848112603215,-0.06212341262117497,-0.04758738719033044,0.018232919647541423,-0.0943684243441773,-0.09556426393884807,-0.1559991401081524,-0.1780007683905208,-0.22740826246372312,-0.24689060645499766,-0.17354821201795256,-0.182964393507229,-0.22236564512699092,-0.05615407562616567,-0.06307834702238582,-0.05287177934608109,0.04336696957693846,0.04371393440530964,0.044692930213709174,0.13307957109468163,0.15501765762581102,0.13051524360275296,0.06638058578267478
8.491228070175438,-0.08633266395695398,-0.1506411463266328,-0.19066788939494342,-0.15562701841325727,-0.07919825639914091,-0.06169977025056969,-0.013728573112846643,-0.08814927491512857,-0.09156491838739184,-0.14357729167586686,-0.11208349730460174,-0.14366062847745772,-0.18108164532043436,-0.19185369018345202,-0.18198393275618022,-0.22157774111922798,-0.07076399904651881,-0.0964883798413193,-0.10431346222834316,0.015367856886799681,-0.0005648981142266085,-0.015958295072545016,0.009465162320472523,0.03623323274026857,0.019900773225927475,0.04049179701210204
8.526315789473683,-0.134268441389503,-0.19676590671569416,-0.26354215882033905,-0.2451897705354389,-0.09335772438669904,-0.07555286632387237,-0.054026261280477564,-0.07197799164589933,-0.07607658302487702,-0.10549202496597705,-0.02833062978525528,-0.03177193523285742,-0.07474656480338594,-0.1620662343157669,-0.1360148369139997,-0.16040849325544007,-0.07920000047042819,-0.11243395405861292,-0.13447965806802126,-0.04198924440055666,-0.06643673387611582,-0.09061149282855847,-0.13865454944874456,-0.12029506880447674,-0.11986193071074033,-0.02267243849720851
8.56140350877193,-0.18342852576820212,-0.22989408558276306,-0.3138265868095599,-0.31358435947982566,-0.10539155507319063,-0.08979326325809052,-0.09764164063358777,-0.053086934733824975,-0.056056305807935976,-0.054535010026592265,0.04834011589818442,0.07454957772943181,0.040096826606121856,-0.09050893381711056,-0.05739837594364467,-0.05701120226819671,-0.0723588904431122,-0.09877528521084196,-0.12533804382410307,-0.09849690187632136,-0.1198092074268318,-0.14109674784782464,-0.2370892230627179,-0.23610468234806187,-0.21883794807710188,-0.0976077943176413
8.596491228070175,-0.2322937529678549,-0.2487007218826306,-0.33792347173911236,-0.3544677889398328,-0.11556290285711489,-0.10410184103746986,-0.13809285642523322,-0.038288273614183174,-0.03854451742820128,-0.00574256381454423,0.09663545517649078,0.14476917281768378,0.13011633607469403,0.0034292139941567087,0.03176754255850374,0.05708333503257143,-0.045196018293930745,-0.05350113616926737,-0.07316241637618881,-0.12160271136004416,-0.12969985349045907,-0.13789032613022478,-0.23310392930287754,-0.2497399218618673,-0.22416727257703217,-0.14495490195133764
8.631578947368421,-0.27939525536228477,-0.2532069017951965,-0.33510628020948136,-0.364609026719806,-0.12351886553110314,-0.11722100488505333,-0.16873275437986213,-0.03232768634376701,-0.028955060157717677,0.027403483524115868,0.10426522163634434,0.15979462063240915,0.1698812046097751,0.09212238285942677,0.10547594182496584,0.1464041704140381,-0.001239229661537243,0.012102381579650108,0.007652394551185826,-0.0930826564256007,-0.08413505524607773,-0.0752878277323657,-0.12195717588015648,-0.14769486116620065,-0.1266452382334723,-0.13099962087785322
8.666666666666666,-0.3233644124792694,-0.24468835574669698,-0.3074902858373291,-0.3442016193740335,-0.1284014615980162,-0.12724066552605606,-0.18412563784879016,-0.03686174275737611,-0.029874881001255058,0.036262070475601565,0.07064291844543331,0.11677936686222568,0.14871154556349067,0.14766386410092916,0.1411981778886047,0.18250393054311292,0.04661598833133998,0.07596920537678703,0.08849673310363708,-0.01943778612361327,0.00239352972584838,0.024124146378777377,0.04925010318628331,0.027358903218004146,0.03323654773565414,-0.0487632067427522
8.701754385964911,-0.3629753702365944,-0.2254684561518636,-0.25969074571198136,-0.29677651433307656,-0.12911709434662177,-0.13206746012945259,-0.18120829843807787,-0.05026376919860709,-0.040625667549233496,0.019016246817704793,0.006367289947518784,0.02927585966928109,0.07331579295010904,0.1506090236600129,0.1266814019702192,0.15297583152625238,0.07990314977860646,0.11291960391224119,0.13701965899435692,0.06916662598274854,0.09371715023667934,0.11808304399285718,0.2024523682303047,0.1952901825888136,0.18292272426052086,0.07187147683066919
8.736842105263158,-0.39717907609597214,-0.19862280535863877,-0.19821901543262965,-0.2287333682632894,-0.12469079941919263,-0.1299655134230052,-0.15999050152083003,-0.06825420058367838,-0.05764707816700027,-0.019095820999471227,-0.07018012950446081,-0.07711669021370543,-0.03442577573460165,0.09670440612226915,0.06406632908203741,0.06561213187443382,0.0817690376105551,0.10464447179479547,0.1301374974222909,0.1314155808507388,0.14728668753565785,0.16281346371270267,0.2645798782308675,0.2755795903986623,0.2510634592176984,0.1734484846711553
8.771929824561402,-0.42512823827744883,-0.1676300133091571,-0.13069458447394144,-0.14855320470942235,-0.11461753669774824,-0.12004585822128892,-0.12364969894861888,-0.08515560656389931,-0.07556506559257975,-0.0673102658246948,-0.13805725654314477,-0.17223302263046253,-0.14381677249867167,-0.0007425381481552806,-0.030070318487562767,-0.05369143455533494,0.04468580001519158,0.047986775514973726,0.06428387846281657,0.1335163580743584,0.1333993925121566,0.13281879269731608,0.20185763462288947,0.22540150371580436,0.20099493663258972,0.19791363925932506
