x,n300_reference,n799_pre_drift1,n900_post_drift1,n1000_post_drift1_200,n1499_pre_drift2,n1600_post_drift2,n1700_post_drift2_200,n2199_pre_drift3,n2300_post_drift3,n2400_post_drift3_200,n2999_pre_drift4,n3100_post_drift4,n3200_post_drift4_200,n3999_pre_drift5,n4100_post_drift5,n4200_post_drift5_200,n4999_pre_drift6,n5100_post_drift6,n5200_post_drift6_200,n5999_pre_drift7,n6100_post_drift7,n6200_post_drift7_200,n6999_pre_drift8,n7100_post_drift8,n7200_post_drift8_200,n8999_pre_drift9,n9100_post_drift9,n9200_post_drift9_200,n11999_pre_drift10,n12100_post_drift10,n12200_post_drift10_200,n14999_pre_drift11,n15100_post_drift11,n15200_post_drift11_200,n19999_final
-4.0,0.044812199350577515,0.029180295496672087,0.029937361933214016,-0.0009592212637058034,-0.03213985546180487,-0.027671971525060873,0.003601213962423952,0.001511247152632969,0.02437865335383157,0.02350549824103397,0.0008067515962462968,0.0008557812002349535,0.028652456592586736,-0.0009939106145651078,-0.0008739382398962325,-0.03030542845724961,0.014250389609467076,0.0546560731606663,0.05364673860589254,0.009381559009262436,0.012926750314876362,0.012628108249851718,0.04432476352061064,0.04386761993370592,0.028832440163386396,0.11583954182394057,0.11460632569417714,0.1031368389188631,0.0284083479010053,0.04016343808328382,0.040166133591521755,-0.014681244111872577,0.00984208906290722,0.009788446279427918,0.028903354587394084
-3.9649122807017543,-0.000808814299178881,0.006493000778099632,0.026346473812127118,-0.009528844853577287,-0.0023111268956850506,0.017827793213035056,0.04674407435087873,0.033125306184860814,0.03353769141067636,0.03233739922508559,-0.003442646073484809,-0.003211491970417771,0.0319119458783328,0.04243627079177176,0.04142584489366872,0.027646447244304102,0.05834931708915839,0.09994886471606898,0.09807811564241639,0.06489908588676627,0.08022869211818479,0.07891463576647727,0.1147137716524824,0.11319173144278032,0.10453437804258314,0.15345008502802965,0.15180314284475316,0.13455321822876604,0.04185548189734931,0.06492567132923038,0.06477474911140393,0.019586429812736637,0.03242038688773845,0.0321967797833883,0.05953590932231043
-3.9298245614035086,-0.046880097716103915,-0.017841061637754178,0.017864493932872205,-0.016883429504330534,0.027985619955812887,0.059931007724871914,0.0808815082761422,0.058747805842479496,0.03658122975464172,0.03526770124900413,-0.006185360624835323,-0.005847268418174553,0.028802260660984062,0.07663961456677618,0.07471488663035623,0.07981648753984524,0.08921331108214631,0.12179036711666555,0.11949539999097997,0.105674048853647,0.12885812846754868,0.12683732035671602,0.15716572614119523,0.15494513339522298,0.1549182993832238,0.15192198934419324,0.15028009537290082,0.13200841965336052,0.04696416872644593,0.07453514503219792,0.07431339496974015,0.05251563389285187,0.04967045768419122,0.04931495528491593,0.07526875384642716
-3.8947368421052633,-0.08803242000200807,-0.04111206266455959,0.004699085071896419,-0.02286013706767388,0.05249420750541145,0.09013459996445286,0.09905987982630463,0.0731492311878027,0.032961187724329155,0.03176774833187158,-0.006755925814752671,-0.006411871998980967,0.0200552264909879,0.0938870675353325,0.09147142373801369,0.11422336722334286,0.09992271668132353,0.11544901196770635,0.11325801138961092,0.12215239321982922,0.14724169298264603,0.1449906067619694,0.16155927505686185,0.1591750186835763,0.16773749885022218,0.11287244650842608,0.11163952568339346,0.09738112137547467,0.04298552899611792,0.06691861622188763,0.06671730909490023,0.07502952715777385,0.05734569209206271,0.056930070609227265,0.0718968411513086
-3.8596491228070176,-0.11941066470504991,-0.06055174380566194,-0.011957429264403928,-0.027361116339758643,0.06603660355511681,0.1021819981735288,0.09737255424886364,0.07320311156645362,0.023309323996264626,0.0224488775674576,-0.005133133647678645,-0.004882217589582474,0.0075034762652720355,0.09020102116511168,0.08783216180492642,0.12282823931126388,0.08811575717229636,0.08273709716711733,0.08114725306027655,0.11042013631646659,0.13096744712094,0.12901700645707143,0.1270681706693777,0.12509390299615541,0.13992631296332458,0.04728648303997675,0.046751186927704955,0.040426523489083085,0.030764790000877746,0.04400843559434428,0.043907725911229156,0.08019018635703819,0.053095550608705126,0.05271014472589483,0.05038302291741789
-3.824561403508772,-0.13725828482577063,-0.07366110223062873,-0.0300012119613094,-0.03026079572750704,0.06554649924363615,0.09330754803346811,0.07575364350749317,0.05852829792112785,0.009293382959570034,0.008923464636142277,-0.001957654618340042,-0.0018693566600094594,-0.00633185347097405,0.06625744558142406,0.06446821364490264,0.10340139643423199,0.05649885719851729,0.031503360836300946,0.03086791370808408,0.0731420271171796,0.08385759678986265,0.08266664881703109,0.06231820378922344,0.061227149451553116,0.07835269362924463,-0.027543676433134226,-0.02727622456702785,-0.023945541932146926,0.012596304035486262,0.011281692014091162,0.011334618713692672,0.06535940009588304,0.03720595369734467,0.03693863709107761,0.016609676911904268
-3.7894736842105265,-0.1393785379608813,-0.0785397646970286,-0.046683249910029964,-0.031350048149058174,0.050714602421695,0.06482841654351978,0.038046479158838374,0.03161984099949168,-0.006689017863089678,-0.006491289378723057,0.0016380339594992202,0.0015441701546972178,-0.01877148874948275,0.027254186089903557,0.026453556734780642,0.060083212505825406,0.012215101464845515,-0.026262283136123582,-0.02581220755162618,0.018962244410106743,0.017078160090489333,0.01692404148070807,-0.016765973548588557,-0.016715710711682482,-0.001869930486977249,-0.09258938114685594,-0.09161743345029257,-0.07958490975682493,-0.008124826789004662,-0.02352756108159642,-0.023304296096793527,0.0332780036719384,0.012766075912890276,0.01268027968548444,-0.020244213295627058
-3.754385964912281,-0.12541471634344417,-0.07417309992096664,-0.0590361375185737,-0.030336746248489976,0.024113994912570956,0.021960570717143198,-0.008675402185745036,-0.0025664282780096595,-0.021919453813229718,-0.021169424247568375,0.004348263502871194,0.004109702576289162,-0.027511300510939973,-0.018228839232902215,-0.017848098745510868,0.002498774057604243,-0.034781453917131985,-0.07725377597128466,-0.07583522042358176,-0.03950057962798069,-0.05350995340588668,-0.05259749164005513,-0.09088841882232469,-0.08971608337526528,-0.08109946338199842,-0.1319553780254626,-0.13054856286500652,-0.11317728027907396,-0.027434210458154334,-0.052246812298066915,-0.051873762724994124,-0.008334993186539272,-0.014851185362945545,-0.014733791752634572,-0.05024769284797553
-3.719298245614035,-0.09691258957339074,-0.06063274743648096,-0.06439485726337082,-0.026907680302754713,-0.0092304908033242,-0.027119321841206093,-0.05541586440210725,-0.03750832565356558,-0.03380065787007862,-0.03260416844241713,0.005080823376758872,0.004783292693170196,-0.031049019971141893,-0.06012584295194401,-0.058632106248206535,-0.05638486969869961,-0.07397375747800644,-0.1099345611892291,-0.1078816702703616,-0.08859854770159306,-0.11112927676823056,-0.10937487054928394,-0.14211210417537368,-0.14010890160239706,-0.1399946109833598,-0.13679359144604486,-0.1353189386407895,-0.117446383785268,-0.0414683656086325,-0.06818898891343497,-0.06771694291619762,-0.048647390127739006,-0.03913744893713256,-0.03884474231928071,-0.06546420205587947
-3.6842105263157894,-0.05715422041746966,-0.03915275057306324,-0.06092165228638227,-0.02084058135185047,-0.04276011060319908,-0.0728004184470555,-0.09295287911898704,-0.06633166914619948,-0.04026266205691097,-0.03880098126053186,0.0033089308728486942,0.003063349478534802,-0.02892371045134269,-0.08911586792432356,-0.08682588554242682,-0.1031803251746979,-0.09664130730934978,-0.11716273139999968,-0.11494681681691402,-0.1168490739556394,-0.14208890309843103,-0.13991743295593695,-0.1582248588665995,-0.15588236593390137,-0.16426293223117694,-0.10728740250906585,-0.10611364259403433,-0.09270579972220731,-0.047191237355994585,-0.06772583175060076,-0.06722290904816511,-0.0765904678743805,-0.053991146685938435,-0.053596082340348204,-0.06212001607715836
