x,n300_reference,n799_pre_drift1,n900_post_drift1,n1000_post_drift1_200,n1499_pre_drift2,n1600_post_drift2,n1700_post_drift2_200,n2199_pre_drift3,n2300_post_drift3,n2400_post_drift3_200,n2999_pre_drift4,n3100_post_drift4,n3200_post_drift4_200,n3999_pre_drift5,n4100_post_drift5,n4200_post_drift5_200,n4999_pre_drift6,n5100_post_drift6,n5200_post_drift6_200,n5999_pre_drift7,n6100_post_drift7,n6200_post_drift7_200,n6999_pre_drift8,n7100_post_drift8,n7200_post_drift8_200,n8999_pre_drift9,n9100_post_drift9,n9200_post_drift9_200,n11999_pre_drift10,n12100_post_drift10,n12200_post_drift10_200,n14999_pre_drift11,n15100_post_drift11,n15200_post_drift11_200,n19999_final
-4.0,-0.11189978193168007,-0.06112131570566307,-0.07949217012398271,-0.07363382654272153,-0.021818138908698756,-0.04043112985139348,-0.08043914730576311,-0.24576133160636546,-0.24288415931615182,-0.2391307803012568,-0.2945783026904035,-0.2640778962701189,-0.22108073136421497,-0.04062724541718949,-0.059029675961106115,-0.03004749184703852,-0.06317946212045336,-0.10599293235039065,-0.10404142147940859,-0.06585340686458008,-0.08613615621978127,-0.08483389695091584,-0.06570768261331617,-0.07624225083533726,-0.07529542606895945,-0.08258238309050128,-0.10435733013575546,-0.10323725992367772,-0.13036910416274697,-0.12945482995258012,-0.10644547309185026,-0.0714583560394457,-0.07096735480979388,-0.1003544470665531,-0.03289929258523967
-3.9649122807017543,-0.12954711085733842,-0.03294822741938935,-0.05562058200902234,-0.03368959810378921,-0.03329570854321012,-0.07457403386276577,-0.10160015715448298,-0.24255457447067408,-0.2366114329807711,-0.23880721943995076,-0.2809157438672744,-0.26822087166189523,-0.21338270187152952,-0.051775868879919466,-0.07032861443499251,-0.0609599106990555,-0.10331588043348333,-0.13284045184426535,-0.1304436383470871,-0.09877744085670331,-0.11718130319334887,-0.11537405570208747,-0.04237635696442123,-0.03146948182327019,-0.031163023620381237,-0.040450360752490505,-0.061203852446926055,-0.060551703092931765,-0.10535694753334977,-0.10466356273691588,-0.07691416172506568,-0.04274382207632436,-0.042429961726008374,-0.07480496495819203,0.0036788856435907083
-3.9298245614035086,-0.14126709846679494,-0.00505070602343792,-0.029697601216295028,0.006684582142873215,-0.0426322180897243,-0.10157413443865992,-0.11224483931240281,-0.20938816163334323,-0.2010327366254373,-0.20867805138395723,-0.22986314826582613,-0.23675566561196576,-0.1787085036542735,-0.061830193310560506,-0.0769691847542903,-0.08873534991484941,-0.13062057621515746,-0.1407945446367057,-0.13828611927464535,-0.11841724833424695,-0.1308159507735172,-0.12876458677299926,-0.017261498237637465,0.012682221610651665,0.012387414395838976,0.0051002195947901195,-0.009223305847703315,-0.009131712711087649,-0.05635261555731903,-0.05601316121017265,-0.03144270564373575,-0.005962724919180311,-0.005888714076583312,-0.030926861236232894,0.032308705090485675
-3.8947368421052633,-0.146600085770846,0.020141640978519615,-0.003965517199489288,0.04386959690302246,-0.04862857355585312,-0.1181697738743023,-0.11107582972032609,-0.15072781818189035,-0.14095999078925736,-0.15278385478144252,-0.14883747988510163,-0.17399478462518006,-0.12193095475954326,-0.06846834880288455,-0.07725420083202031,-0.10780763035512718,-0.13959085305155325,-0.12822070564233654,-0.1259558125489057,-0.12068356362341734,-0.12424424044846444,-0.1222595348573593,0.0038357256382478082,0.0460074530408413,0.045290007125113066,0.04343388152544336,0.03928974096152741,0.038860666742723066,0.004665292737726187,0.00461742546272248,0.0189794220840043,0.030187328723011747,0.03001489745403746,0.020294625946555025,0.04558966518530393
-3.8596491228070176,-0.14537073811308546,0.04056723473803088,0.01946469102557777,0.07462637895470547,-0.05044205131874123,-0.12227939215176367,-0.09815838915581196,-0.07429372040134619,-0.06433629372742511,-0.07849186848155329,-0.04933282152051443,-0.08855153231042101,-0.050756977290360564,-0.06909583099162057,-0.06977232916647583,-0.11333565515951616,-0.12750081850060366,-0.09673167674328065,-0.09503218145536393,-0.10422291385569316,-0.09804376954888193,-0.09643585056503984,0.016991793319760348,0.0617287982780969,0.06085252892530685,0.06625891510411441,0.07340902740941688,0.07261626469310767,0.06241854301806214,0.06206094588102583,0.06211488450213509,0.05733570792287104,0.05696759411798902,0.06565543818054134,0.04222432717020663
-3.824561403508772,-0.13769907318355856,0.05470258789824224,0.038786304970126965,0.0963819189289285,-0.04769168540082293,-0.11325810160233335,-0.07491662398628966,0.009954635228406755,0.018813919193519407,0.004472718614614693,0.05471522983438235,0.007837822753196624,0.02531769377091679,-0.06147712567607382,-0.053813366374041265,-0.1022499422073298,-0.09503222877900198,-0.050946692640262276,-0.05005194319907813,-0.07078357697616569,-0.05611300274537349,-0.055139835862814464,0.02098298710721462,0.057988555434182854,0.05722937156729723,0.06952481167592618,0.08615258837856844,0.08522719291506783,0.10228751885293338,0.10179027541092334,0.08756668266003823,0.06945495349186248,0.06898662863796226,0.09329086788121287,0.026752276686326307
-3.7894736842105265,-0.12399821301692115,0.06168150598529652,0.05264050314228985,0.10745436339985971,-0.0405082797897606,-0.091984845381053,-0.04396699974822049,0.09112764316390143,0.09770819610404077,0.08530960222528981,0.14890258142035703,0.10193746780592458,0.09628274920153945,-0.04439644542124922,-0.029746364833211844,-0.0740664989894314,-0.0463280080355333,0.0022534946537627193,0.0022224386377794197,-0.025041259667831845,-0.005025663954406255,-0.004849536091642424,0.017375208605482945,0.03809785605781932,0.0376703419899303,0.05426168283312176,0.07608047130499448,0.07526765526404423,0.11423984241543694,0.11382090142968782,0.08948637474069171,0.06432969572616307,0.06387751293497701,0.09601032487316119,0.007240144594725301
-3.754385964912281,-0.10495853127024751,0.061353212741275476,0.060218578608284036,0.10719637012579886,-0.029523389586263202,-0.06076865079181762,-0.008808887220433895,0.15883643019004387,0.1622277205492199,0.15357093553272413,0.22038565174550095,0.1808560410233694,0.1529453449942036,-0.018197381484159253,0.0007377694540820073,-0.0312878951938739,0.011562060511317925,0.05484422850693761,0.05390137159217402,0.026101001441322942,0.04709046646033714,0.046430871235199525,0.009878555460778649,0.0094993782387445,0.009501382308259754,0.02616683795784657,0.0475234177202208,0.047020524505039074,0.09564422434809722,0.09550975344897722,0.06816997866517002,0.04410356364502218,0.04377535193689489,0.07343815396153483,-0.008083612943947854
-3.719298245614035,-0.08151850979273263,0.05427457441252033,0.06131418390925828,0.09604308244346729,-0.01579891714858686,-0.02308403291698484,0.02659073825247163,0.20455582809154257,0.2042482618879942,0.20054360110217928,0.2596769391747473,0.23385209337515708,0.18814192092504078,0.014936574984804121,0.03460201231078572,0.02072222259214901,0.0697649242585154,0.09895231135176148,0.09724230033911185,0.0746271718032133,0.09194560246997766,0.09054267198080274,0.003146526891410359,-0.018289466754412204,-0.017900455107365973,-0.005955040765828479,0.009381893133408717,0.009289631716917393,0.05214518876276085,0.052430745099715806,0.03007254125800468,0.014744665882218927,0.014612035273954702,0.03228976967438632,-0.013925976450959818
-3.6842105263157894,-0.054823277663460984,0.041637479872726424,0.05632139030744967,0.07545968431437905,-0.0007060272707992699,0.016833851782382392,0.05826837142836333,0.22273813996113023,0.21870277412701497,0.22040088268376584,0.2619514704854947,0.2538444436485201,0.1976687296462472,0.05105644979799362,0.06770465876374139,0.0744123953459582,0.11902149348300906,0.12810703970848855,0.12588091631809564,0.11274704726554771,0.1224982542081061,0.12056116936875955,0.0013383234286328954,-0.036238497643271264,-0.03563132026494725,-0.03251341285904816,-0.027214431848752482,-0.026915335495579007,-0.003720192955628464,-0.0029913006801992985,-0.013823455610849697,-0.015465487480671683,-0.015385947146991291,-0.015374477151314278,-0.009608980650999518
