x,n300_reference,n799_pre_drift1,n900_post_drift1,n1000_post_drift1_200,n1499_pre_drift2,n1600_post_drift2,n1700_post_drift2_200,n2199_pre_drift3,n2300_post_drift3,n2400_post_drift3_200,n2999_pre_drift4,n3100_post_drift4,n3200_post_drift4_200,n3999_pre_drift5,n4100_post_drift5,n4200_post_drift5_200,n4999_pre_drift6,n5100_post_drift6,n5200_post_drift6_200,n5999_pre_drift7,n6100_post_drift7,n6200_post_drift7_200,n6999_pre_drift8,n7100_post_drift8,n7200_post_drift8_200,n8999_pre_drift9,n9100_post_drift9,n9200_post_drift9_200,n11999_pre_drift10,n12100_post_drift10,n12200_post_drift10_200,n14999_pre_drift11,n15100_post_drift11,n15200_post_drift11_200,n19999_final
-4.0,-0.0007225627389854539,0.000485247043984264,0.0008858139817875497,0.0008171300756636829,0.0002991763650716864,0.0004730548973629553,0.0002786542041174969,-0.0002196740927808763,-0.0005154870262804034,-0.0012031543641804962,-0.003273045075576589,-0.0022513298562207504,-0.0011632734363935873,0.004708963826072499,0.004597182818385594,0.004573684207788954,0.004020296964537241,0.003897205789195616,0.003865589435801703,0.0035675400384552816,0.0035003763502577667,0.0035729109124678082,0.003516745169094424,0.003514592604295437,0.003475935139063111,0.003023361010724347,0.002967432666229848,0.002886814361732236,0.002146639492211458,0.002243177300002286,0.002421740767400371,0.00398619176085907,0.003944637998115147,0.003888620089310145,0.003155410194450356
-3.9649122807017543,-0.0002579003216387366,0.0008263186037568379,0.00118894266924458,0.0011246839765187734,0.0005001194861508976,0.0006347042693404803,0.0006437496269749987,0.0003419919574111571,0.0001256036722469961,-0.00044853075369573336,-0.00219050013127374,-0.0013770786714185634,-0.000509551620759538,0.004162108426499413,0.0040666826319498695,0.0039912709094303625,0.003396188930397011,0.0033238253672166727,0.0032998435835176823,0.003161303837265931,0.00306508782367991,0.003108790450084234,0.0029284162631883215,0.0029411845707141386,0.002897205246553552,0.002559236587189949,0.00251942379856588,0.0024592458079948226,0.0018115679380010588,0.0019251377196858876,0.0021158002792533714,0.00393389924565464,0.0038982467468983914,0.0038484392742176993,0.003094753789933978
-3.9298245614035086,0.00022636663626552506,0.00115467039550305,0.0014677108486502426,0.0014093600444944152,0.0006926889169538153,0.0007978273743419612,0.0010281535094162145,0.0009535399902143582,0.0008209898003789518,0.00037571827034003913,-0.0009958648728569525,-0.00041723525559010655,0.0002017057765040034,0.0035206110797365957,0.0034435643791560465,0.0033167994599955855,0.0026894912960973884,0.0026701114022272335,0.0026546809109622323,0.002715490863634231,0.0025895053869884367,0.0026003217164863,0.0022820933678417595,0.0023091445375143255,0.0022604537493213315,0.002041852273191057,0.002019198107537208,0.001981167739052263,0.0014399070712406564,0.0015704522843606808,0.0017732909041884015,0.003860063186684741,0.00383078548864077,0.0037880862107647004,0.0030134723034438843
-3.8947368421052633,0.0007156359108026929,0.001459296518218915,0.0017122893960612277,0.0016612026710949804,0.0008703792734149132,0.0009571932688336032,0.0014223529975822963,0.001600115363582462,0.0015530473340934353,0.0012482361481398335,0.00027846273395309984,0.000602384114910974,0.0009516602870654062,0.002803574576920747,0.002746303820016085,0.0025703960401643015,0.0019215540440255703,0.0019557348686759825,0.0019494864439604832,0.0022489196161919675,0.0020931469794706545,0.002067618090769871,0.001600555998961686,0.0016407030724562253,0.0015880395190262,0.001489102440569004,0.0014841023973329315,0.0014692424206474222,0.0010446722069959724,0.0011918590645292673,0.0014066200694980643,0.0037705771904741406,0.0037479313250431204,0.00371301341288708,0.0029166592898231467
-3.8596491228070176,0.001194436886594881,0.0017293066305121762,0.0019133471311667538,0.0018707245194207554,0.0010267969724910772,0.0011075505976459524,0.0018162806604231294,0.0022654846397482525,0.002302632613821215,0.0021456828603013123,0.001596824935271926,0.0016534949238459287,0.001719843331077421,0.0020330155243253045,0.001996225739870891,0.0017750323868164705,0.001116423682256562,0.001202986593129906,0.001206209527652026,0.00178212337213262,0.0015973256086381088,0.001532735709311988,0.0009092600835402739,0.0009607719272786489,0.0009049779416119216,0.0009212100731889605,0.0009337721190725012,0.0009423599507723257,0.000640519093539002,0.0008037406355951085,0.0010298170491470776,0.0036724089818402916,0.0036564181359804576,0.0036297000350393183,0.0028103528444769904
-3.824561403508772,0.0016468900608888285,0.001954298454838651,0.0020623930034043376,0.0020292520512498156,0.0011558818513230928,0.0012438287151781205,0.0021996240859228702,0.002932504533629386,0.0030496441121817958,0.0030434122859298654,0.0029213269057103974,0.002706162045617938,0.0024847563982160134,0.0012332817933597834,0.0012169428641093001,0.0009559076898507934,0.0003001946223402559,0.00043618429873824513,0.00044877776922597895,0.0013367653912795506,0.001124553900822188,0.0010190710940015495,0.00023573253979051675,0.0002963562907616849,0.00023834661055464196,0.00036025614947584467,0.0003896774064454031,0.00042120517709683114,0.0002434021293099553,0.00042178937184815524,0.0006582085698647044,0.003573472980407312,0.0035639157592561588,0.003545537635736909,0.002701420519332018
-3.7894736842105265,0.0020572116406300175,0.0021247438236920943,0.0021521175695625294,0.0021292706637604537,0.001252134707329225,0.0013613469697815045,0.002562161481357135,0.0035836455495263514,0.00377364535929222,0.003916227642280716,0.00421298394899626,0.003729712575088834,0.0032245354332040427,0.0004303660325146244,0.00043369361271427403,0.00013972778557917384,-0.0004997398151397221,-0.0003190170109083519,-0.0002975829633423445,0.0009349837332029674,0.0006978754803101256,0.0005506813772801419,-0.00039113330976697433,-0.00032413187721806735,-0.000383407432503681,-0.00017037616768727365,-0.0001254144649517619,-7.225655323712249e-05,-0.00012982749891406187,6.261260786812745e-05,0.0003080354787842951,0.0034824659273856445,0.0034788729051640002,0.0034686807800270586,0.0025974115151042795
-3.754385964912281,0.002410249079034303,0.0022323763155304775,0.002176722258905684,0.002164757741742608,0.0013108434956904669,0.0014560250952870765,0.002894113165490618,0.004201555570294134,0.004454531085757364,0.004739193428746694,0.005432960520570962,0.0046937176523278515,0.003917660071708545,-0.0003488668433066569,-0.00032740408839597446,-0.0006460990869819015,-0.0012555166584268251,-0.001036393145329148,-0.0010071043267442514,0.0005986844308888961,0.00034014204458097247,0.00015154599953872555,-0.0009418642282058159,-0.000871642802376827,-0.0009312420100695065,-0.0006466294318593427,-0.0005880476306514559,-0.0005153629131113904,-0.00046187419508647576,-0.0002567129963638448,-3.980513118874429e-06,0.0034086683517502714,0.0034103263818263396,0.003407864859754667,0.0025063787710781008
-3.719298245614035,0.002692031179317417,0.0022705674929742216,0.002132224426318557,0.002131491428226511,0.0013283003894867529,0.0015245870515469412,0.003186497556556117,0.004769646265100437,0.005073215906460954,0.0054884788546121985,0.0065438630106338935,0.005569012912397399,0.004543685513028799,-0.0010775160409937125,-0.001040161621996754,-0.0013743264528216573,-0.0019396884645190224,-0.0016899750851683167,-0.0016542849870081824,0.000348804963017358,7.325829560193495e-05,-0.00015520782594787355,-0.0013872541777078078,-0.0013173195328766776,-0.0013763547911343939,-0.0010444554064805295,-0.000974741316295373,-0.0008853922708661269,-0.0007354888902426499,-0.0005191261569602382,-0.0002611086624496606,0.003361716023942557,0.0033676805354423828,0.003372194793394803,0.0024366747915390632
-3.6842105263157894,0.002890314599785934,0.0022346781083037765,0.0020167260969671105,0.002027322821717383,0.0013020016194913026,0.0015647503001235408,0.003431479312078864,0.005272683251958607,0.005612322712364302,0.006142204982077661,0.007511043881486962,0.006328723876521655,0.005083972592623345,-0.0017295193181303646,-0.0016791662187759238,-0.0020187665183382802,-0.0025261364592063587,-0.002254903906173441,-0.0022147283453455846,0.0002045725697384579,-8.25804140803521e-05,-0.0003480907541154078,-0.0016992472509373413,-0.0016333661285903925,-0.0016910545528508979,-0.0013405346107874805,-0.0012626897703623755,-0.001160237508567509,-0.0009339844401979117,-0.0007080908657343121,-0.00044710616024686706,0.0033513468596854806,0.003360462100281486,0.003370909518449379,0.0023967262204865197
-3.6491228070175437,0.002995107332691006,0.0021223704404227475,0.0018306346458613872,0.0018523996605597642,0.0012308219973232518,0.0015753924276045994,0.0036226967296858342,0.005697359600118274,0.006056846491450316,0.006681265924025105,0.008303871712717181,0.006949260332760429,0.005522390165132868,-0.0022805366467226404,-0.0022206374304854087,-0.0025551897869792173,-0.0029909808561483092,-0.0027082878077511856,-0.0026659804011529772,0.0001827838129977409,-0.00010963091067079864,-0.0004080208440917464,-0.0018518287498809835,-0.001793926393306642,-0.001849641469665684,-0.0015130098345679452,-0.001430477069459514,-0.0013190955204753566,-0.0010417596167522566,-0.0008081158363532973,-0.00054672504814611,0.0033871299536701108,0.0033980568552005666,0.0034131283596349066,0.002394793255419053
